"ARREST_KEY","ARREST_DATE","PD_CD","PD_DESC","KY_CD","OFNS_DESC","LAW_CODE","LAW_CAT_CD","ARREST_BORO","ARREST_PRECINCT","JURISDICTION_CODE","AGE_GROUP","PERP_SEX","PERP_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lon_Lat"
"33029714","07/11/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","25-44","M","BLACK","982628.0","207616.0","40.736542678","-74.005854323","POINT (-74.00585432299994 40.73654267800004)"
"33030106","07/11/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","103","0","18-24","F","BLACK","1039752.0","189896.0","40.687731622","-73.799872761","POINT (-73.79987276099996 40.68773162200006)"
"33029720","07/11/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","18-24","M","ASIAN / PACIFIC ISLANDER","982366.0","207320.0","40.73573018","-74.006799648","POINT (-74.00679964799998 40.735730180000076)"
"33030355","07/11/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","S","120","0","45-64","F","BLACK","960915.0","163577.0","40.615634971","-74.084051666","POINT (-74.08405166599994 40.61563497100008)"
"33030277","07/11/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","Q","114","0","45-64","F","WHITE","1000189.0","215693.0","40.758697801","-73.942467539","POINT (-73.94246753899995 40.75869780100004)"
"33029721","07/11/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","18-24","F","BLACK","983947.0","207626.0","40.73657027","-74.001094803","POINT (-74.00109480299993 40.73657027000007)"
"33030282","07/11/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","Q","114","0","25-44","F","BLACK","1000189.0","215693.0","40.758697801","-73.942467539","POINT (-73.94246753899995 40.75869780100004)"
"33029715","07/11/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","18-24","M","BLACK","982883.0","207168.0","40.735313072","-74.004934081","POINT (-74.004934081 40.73531307200005)"
"33029724","07/11/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","18-24","M","BLACK","982449.0","207770.0","40.736965335","-74.006500273","POINT (-74.00650027299997 40.736965335000036)"
"33028917","07/11/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","48","0","25-44","F","WHITE HISPANIC","1016650.0","245189.0","40.839611219","-73.882907137","POINT (-73.88290713699998 40.83961121900006)"
"33011629","07/10/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","103","0","18-24","F","WHITE","1039318.0","192206.0","40.694074736","-73.801418786","POINT (-73.80141878599994 40.69407473600006)"
"33011912","07/10/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","S","120","0","25-44","F","WHITE","951956.0","171423.0","40.637142453","-74.116358554","POINT (-74.11635855399999 40.63714245300008)"
"33010717","07/10/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","48","0","25-44","F","BLACK","1017180.0","245297.0","40.839905687","-73.880991178","POINT (-73.880991178 40.839905687000055)"
"33011205","07/10/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","72","0","18-24","F","BLACK HISPANIC","979391.0","175555.0","40.648541448","-74.017511682","POINT (-74.01751168199996 40.64854144800007)"
"32973858","07/09/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","18-24","F","BLACK","988822.0","216448.0","40.760783266","-73.9834977","POINT (-73.98349769999999 40.76078326600003)"
"32966791","07/08/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","48","0","25-44","F","BLACK","1016682.0","245806.0","40.841304585","-73.882788505","POINT (-73.88278850499995 40.841304585000046)"
"32952534","07/07/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","18-24","M","WHITE HISPANIC","982415.0","207579.0","40.736441081","-74.006622908","POINT (-74.00662290799994 40.73644108100007)"
"32951980","07/07/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","WHITE","1015755.0","235626.0","40.813366763","-73.886186587","POINT (-73.88618658699994 40.81336676300003)"
"32951978","07/07/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","BLACK","1015672.0","236043.0","40.814511607","-73.88648448","POINT (-73.88648447999998 40.81451160700004)"
"32952663","07/07/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","M","30","0","25-44","M","WHITE HISPANIC","999967.0","240326.0","40.826309133","-73.943211236","POINT (-73.94321123599997 40.826309133000045)"
"32951979","07/07/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","25-44","F","BLACK","1015755.0","235626.0","40.813366763","-73.886186587","POINT (-73.88618658699994 40.81336676300003)"
"32951935","07/07/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","18-24","F","BLACK","1016235.0","234575.0","40.810480339","-73.88445755","POINT (-73.88445754999998 40.81048033900004)"
"32952774","07/07/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","108","0","18-24","F","BLACK","1000519.0","212462.0","40.749828926","-73.941284179","POINT (-73.941284179 40.74982892600008)"
"32952653","07/07/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","M","30","0","25-44","M","WHITE HISPANIC","999967.0","240326.0","40.826309133","-73.943211236","POINT (-73.94321123599997 40.826309133000045)"
"32952535","07/07/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","18-24","M","BLACK","982415.0","207579.0","40.736441081","-74.006622908","POINT (-74.00662290799994 40.73644108100007)"
"32951958","07/07/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","18-24","F","BLACK","1015612.0","236356.0","40.815370918","-73.886699777","POINT (-73.88669977699995 40.81537091800004)"
"32951977","07/07/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","BLACK","1015755.0","235626.0","40.813366763","-73.886186587","POINT (-73.88618658699994 40.81336676300003)"
"32951951","07/07/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","18-24","F","BLACK","1015755.0","235626.0","40.813366763","-73.886186587","POINT (-73.88618658699994 40.81336676300003)"
"32952546","07/07/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","M","13","0","25-44","F","ASIAN / PACIFIC ISLANDER","988306.0","209993.0","40.743066174","-73.98536422","POINT (-73.98536421999995 40.74306617400004)"
"32936385","07/06/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","83","0","18-24","M","WHITE HISPANIC","1003927.0","194419.0","40.700298353","-73.92903695","POINT (-73.92903694999995 40.70029835300004)"
"32936393","07/06/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","83","0","18-24","M","WHITE HISPANIC","1003927.0","194419.0","40.700298353","-73.92903695","POINT (-73.92903694999995 40.70029835300004)"
"32936547","07/06/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","72","0","18-24","F","BLACK","980333.0","175473.0","40.648316843","-74.014116975","POINT (-74.01411697499998 40.64831684300003)"
"32936398","07/06/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","83","0","45-64","M","WHITE HISPANIC","1003927.0","194419.0","40.700298353","-73.92903695","POINT (-73.92903694999995 40.70029835300004)"
"32935827","07/06/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","49","0","25-44","F","WHITE","1020973.0","256159.0","40.869703651","-73.86722365","POINT (-73.86722364999997 40.86970365100007)"
"32936399","07/06/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","83","0","18-24","M","WHITE HISPANIC","1003927.0","194419.0","40.700298353","-73.92903695","POINT (-73.92903694999995 40.70029835300004)"
"32935828","07/06/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","49","0","25-44","F","WHITE HISPANIC","1020973.0","256159.0","40.869703651","-73.86722365","POINT (-73.86722364999997 40.86970365100007)"
"32917472","07/05/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","48","0","25-44","F","WHITE HISPANIC","1016378.0","245143.0","40.839485956","-73.883890371","POINT (-73.88389037099995 40.83948595600003)"
"32918157","07/05/2007","616","LOITERING,TRANSPORTATION FACILITY","672","LOITERING","PL 2403506","V","M","14","3","25-44","M","BLACK","985679.0","213954.0","40.753938938","-73.994843655","POINT (-73.99484365499995 40.75393893800003)"
"32918123","07/05/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","70","0","<18","M","BLACK","995944.0","176899.0","40.652224051","-73.957857785","POINT (-73.95785778499999 40.65222405100008)"
"32901090","07/04/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","79","0","18-24","M","BLACK","998769.0","192415.0","40.694807805","-73.947643433","POINT (-73.94764343299995 40.69480780500004)"
"32901092","07/04/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","79","0","18-24","M","BLACK","998769.0","192415.0","40.694807805","-73.947643433","POINT (-73.94764343299995 40.69480780500004)"
"32901099","07/04/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","79","0","<18","M","BLACK","998769.0","192415.0","40.694807805","-73.947643433","POINT (-73.94764343299995 40.69480780500004)"
"32900873","07/04/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","<18","F","WHITE HISPANIC","1016094.0","235260.0","40.812360981","-73.884963655","POINT (-73.88496365499998 40.81236098100004)"
"32881405","07/04/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","18-24","F","BLACK HISPANIC","1016094.0","235260.0","40.812360981","-73.884963655","POINT (-73.88496365499998 40.81236098100004)"
"32900884","07/04/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","18-24","F","BLACK","1015839.0","235210.0","40.812224661","-73.885885086","POINT (-73.88588508599996 40.81222466100007)"
"32901355","07/03/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","25-44","F","BLACK","989988.0","216698.0","40.761468773","-73.979288526","POINT (-73.97928852599993 40.76146877300005)"
"32881128","07/03/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","BLACK","1015418.0","235992.0","40.814372526","-73.887402331","POINT (-73.88740233099996 40.81437252600006)"
"32881302","07/03/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","48","0","25-44","F","WHITE HISPANIC","1018169.0","245331.0","40.839995263","-73.877416727","POINT (-73.87741672699997 40.83999526300004)"
"32881127","07/03/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","BLACK","1015418.0","235992.0","40.814372526","-73.887402331","POINT (-73.88740233099996 40.81437252600006)"
"32865514","07/02/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","72","0","25-44","F","WHITE","979345.0","174285.0","40.645055547","-74.017676526","POINT (-74.01767652599993 40.64505554700002)"
"32837649","07/01/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","72","0","45-64","F","BLACK","979678.0","174654.0","40.646068551","-74.016476817","POINT (-74.01647681699995 40.646068551000035)"
"32837543","07/01/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","48","0","25-44","F","WHITE HISPANIC","1017040.0","245222.0","40.839700355","-73.881497509","POINT (-73.88149750899998 40.83970035500005)"
"32837640","07/01/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","79","0","18-24","M","BLACK","1000638.0","188057.0","40.682842833","-73.940914099","POINT (-73.94091409899994 40.682842833000045)"
"32837857","07/01/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","M","32","0","25-44","M","BLACK","1001559.0","237614.0","40.818862484","-73.937465861","POINT (-73.93746586099996 40.81886248400008)"
"32823565","06/30/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","M","28","0","18-24","M","BLACK","996401.0","233385.0","40.807263659","-73.956108823","POINT (-73.95610882299998 40.80726365900005)"
"32823799","06/30/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","Q","109","0","18-24","F","WHITE","1030589.0","218667.0","40.76675359","-73.832714432","POINT (-73.832714432 40.766753590000064)"
"32823569","06/30/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","M","28","0","18-24","M","BLACK","996401.0","233385.0","40.807263659","-73.956108823","POINT (-73.95610882299998 40.80726365900005)"
"32823579","06/30/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","M","28","0","18-24","M","BLACK","996401.0","233385.0","40.807263659","-73.956108823","POINT (-73.95610882299998 40.80726365900005)"
"32823193","06/30/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","BLACK","1014956.0","236797.0","40.816583642","-73.889067692","POINT (-73.88906769199998 40.81658364200007)"
"32809236","06/29/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","M","28","0","25-44","M","BLACK","997004.0","231211.0","40.801295775","-73.953934757","POINT (-73.95393475699996 40.80129577500002)"
"32809196","06/29/2007","616","LOITERING,TRANSPORTATION FACILITY","672","LOITERING","PL 2403506","V","M","14","3","45-64","M","BLACK","985679.0","213954.0","40.753938938","-73.994843655","POINT (-73.99484365499995 40.75393893800003)"
"32808910","06/29/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","25-44","F","BLACK","1016108.0","177632.0","40.654186394","-73.88518594","POINT (-73.88518593999999 40.65418639400008)"
"32809240","06/29/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","M","28","0","25-44","M","BLACK","997004.0","231211.0","40.801295775","-73.953934757","POINT (-73.95393475699996 40.80129577500002)"
"32789448","06/28/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","18-24","F","BLACK","1015162.0","235941.0","40.814233445","-73.888327404","POINT (-73.88832740399994 40.81423344500007)"
"32789437","06/28/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","18-24","F","BLACK","1015162.0","235941.0","40.814233445","-73.888327404","POINT (-73.88832740399994 40.81423344500007)"
"32789444","06/28/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","18-24","F","BLACK","1015162.0","235941.0","40.814233445","-73.888327404","POINT (-73.88832740399994 40.81423344500007)"
"32789713","06/28/2007","604","LOITERING 1ST DEGREE FOR DRUG PURPOSES","360","LOITERING FOR DRUG PURPOSES","PL 2403600","M","K","70","0","25-44","M","BLACK HISPANIC","995634.0","174258.0","40.644975482","-73.958979441","POINT (-73.95897944099994 40.64497548200006)"
"32790278","06/28/2007","616","LOITERING,TRANSPORTATION FACILITY","672","LOITERING","PL 2403506","V","M","23","2","45-64","M","BLACK","998753.0","230407.0","40.799086317","-73.947619211","POINT (-73.94761921099996 40.79908631700005)"
"32772027","06/27/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","18-24","F","BLACK","986415.0","216744.0","40.761596627","-73.992186259","POINT (-73.99218625899994 40.76159662700008)"
"32772016","06/27/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","25-44","M","BLACK HISPANIC","982415.0","207579.0","40.736441081","-74.006622908","POINT (-74.00662290799994 40.73644108100007)"
"32771655","06/27/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","18-24","F","BLACK","1015150.0","178774.0","40.657324327","-73.888633314","POINT (-73.88863331399993 40.65732432700002)"
"32771782","06/27/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","83","0","45-64","M","WHITE HISPANIC","1007864.0","193605.0","40.698054484","-73.914841143","POINT (-73.91484114299993 40.698054484000075)"
"32771786","06/27/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","83","0","18-24","M","BLACK","1007864.0","193605.0","40.698054484","-73.914841143","POINT (-73.91484114299993 40.698054484000075)"
"32771994","06/27/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","18-24","M","BLACK","981673.0","206681.0","40.733976107","-74.009300016","POINT (-74.00930001599994 40.733976107000046)"
"32771783","06/27/2007","610","LOITERING,GAMBLING,OTHER","571","LOITERING/GAMBLING (CARDS, DICE, ETC)","PL 2403502","V","K","83","0","25-44","M","BLACK","1007864.0","193605.0","40.698054484","-73.914841143","POINT (-73.91484114299993 40.698054484000075)"
"32751439","06/26/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","BLACK","1014230.0","236561.0","40.815938383","-73.891691615","POINT (-73.89169161499996 40.81593838300005)"
"32751420","06/26/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","18-24","F","BLACK","1015467.0","234421.0","40.810060398","-73.887232618","POINT (-73.88723261799998 40.810060398000076)"
"32751708","06/26/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","18-24","F","BLACK","1014552.0","177721.0","40.65443614","-73.890793322","POINT (-73.890793322 40.65443614000004)"
"32751388","06/26/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","48","0","25-44","F","BLACK","1016378.0","245143.0","40.839485956","-73.883890371","POINT (-73.88389037099995 40.83948595600003)"
"32752401","06/26/2007","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","Q","103","0","18-24","M","BLACK","1038603.0","191406.0","40.691883346","-73.80400362","POINT (-73.80400361999993 40.69188334600005)"
"32751386","06/26/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","48","0","25-44","F","WHITE","1016378.0","245143.0","40.839485956","-73.883890371","POINT (-73.88389037099995 40.83948595600003)"
"32751434","06/26/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","BLACK","1014230.0","236561.0","40.815938383","-73.891691615","POINT (-73.89169161499996 40.81593838300005)"
"32751436","06/26/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","48","0","25-44","F","BLACK","1016650.0","245189.0","40.839611219","-73.882907137","POINT (-73.88290713699998 40.83961121900006)"
"32751429","06/26/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","BLACK","1014230.0","236561.0","40.815938383","-73.891691615","POINT (-73.89169161499996 40.81593838300005)"
"32751428","06/26/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","WHITE HISPANIC","1014230.0","236561.0","40.815938383","-73.891691615","POINT (-73.89169161499996 40.81593838300005)"
"32752038","06/26/2007","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","M","25","0","25-44","M","WHITE","1002281.0","232565.0","40.805002942","-73.934870915","POINT (-73.93487091499998 40.805002942000044)"
"32751704","06/26/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","18-24","F","BLACK","1014552.0","177721.0","40.65443614","-73.890793322","POINT (-73.890793322 40.65443614000004)"
"32735886","06/25/2007","604","LOITERING 1ST DEGREE FOR DRUG PURPOSES","360","LOITERING FOR DRUG PURPOSES","PL 2403600","M","M","9","0","<18","M","WHITE","988391.0","203755.0","40.725944358","-73.985061313","POINT (-73.98506131299997 40.72594435800004)"
"32713607","06/25/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","18-24","F","BLACK","989202.0","217133.0","40.762663211","-73.982125494","POINT (-73.98212549399994 40.76266321100008)"
"32691898","06/23/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","18-24","F","BLACK","1015830.0","178123.0","40.655535076","-73.886185544","POINT (-73.88618554399994 40.655535076000035)"
"32691904","06/23/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","18-24","F","BLACK","1015734.0","177743.0","40.654492401","-73.886533307","POINT (-73.886533307 40.65449240100002)"
"32692144","06/23/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","M","13","0","18-24","F","BLACK","988896.0","209962.0","40.742980796","-73.98323506","POINT (-73.98323505999997 40.74298079600004)"
"32692426","06/23/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","108","0","25-44","F","BLACK","1000300.0","212615.0","40.750249273","-73.942074217","POINT (-73.94207421699997 40.750249273000065)"
"32691903","06/23/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","25-44","F","BLACK","1015970.0","177876.0","40.654856615","-73.885682141","POINT (-73.88568214099996 40.65485661500002)"
"32691899","06/23/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","0","<18","F","BLACK","1015830.0","178123.0","40.655535076","-73.886185544","POINT (-73.88618554399994 40.655535076000035)"
"32675755","06/22/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","18-24","F","BLACK","987326.0","216532.0","40.761014472","-73.988897839","POINT (-73.98889783899993 40.761014472000056)"
"32567638","06/21/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","72","0","25-44","F","WHITE HISPANIC","979467.0","173170.0","40.641995178","-74.017236111","POINT (-74.017236111 40.64199517800005)"
"32567342","06/21/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","72","0","18-24","M","WHITE HISPANIC","981988.0","177500.0","40.653881096","-74.0081536","POINT (-74.00815359999996 40.65388109600008)"
"32567795","06/21/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","6","0","18-24","M","BLACK","981550.0","207993.0","40.737577187","-74.009744362","POINT (-74.00974436199994 40.737577187000056)"
"32567318","06/21/2007","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","25-44","F","BLACK","1014420.0","237363.0","40.818139","-73.891001591","POINT (-73.89100159099996 40.81813900000003)"
